Class,Order,Family,Species,Genus,Origin,Details ,Sindrome,Subsindrome,fruit.color,life.form,fruit.size.category,fruit.diam,seed.diam,wood.density,IUCN,IUCNcriteria,Bahamas,Cuba,Cayman,Hispaniola,Jamaica,PuertoRico,VirginIslands,LesserAntilles
,,Cyperaceae,Eleocharis fallax,Eleocharis,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,1,1,0
,,Cyperaceae,Eleocharis filiculmis,Eleocharis,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,1,1,0,0,0,0
,,Cyperaceae,Eleocharis flavescens,Eleocharis,native,,abiotic,wind,brown,grass,,,,,Least Concern,,0,1,0,1,1,1,1,1
,,Cyperaceae,Eleocharis geniculata,Eleocharis,native,,abiotic,wind,brown,grass,,,,,Least Concern,,1,1,0,1,1,1,1,1
,,Cyperaceae,Eleocharis grisea,Eleocharis,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Eleocharis interstincta,Eleocharis,native,,abiotic,wind,brown,grass,,,,,NA,NA,1,1,1,1,1,1,1,1
,,Cyperaceae,Eleocharis knutei,Eleocharis,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Eleocharis liogieri,Eleocharis,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,0,0,1,0,0,0,1
,,Cyperaceae,Eleocharis macrostachya,Eleocharis,native,,abiotic,wind,brown,grass,,,,,Least Concern,,0,0,0,0,0,0,0,1
,,Cyperaceae,Eleocharis maculosa,Eleocharis,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,0,0,0,0,0,0,1
,,Cyperaceae,Eleocharis microcarpa,Eleocharis,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,1,0,0,1
,,Cyperaceae,Eleocharis microlepis,Eleocharis,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,1,0,0,0,0
,,Cyperaceae,Eleocharis minima,Eleocharis,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,1,1,1,0,0,1
,,Cyperaceae,Eleocharis minutiflora,Eleocharis,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,0,0,0,0,0,1,0
,,Cyperaceae,Eleocharis minutissima,Eleocharis,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Eleocharis montana,Eleocharis,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,1,1,1,1,1
,,Cyperaceae,Eleocharis mutata,Eleocharis,native,,abiotic,wind,brown,grass,,,,,Least Concern,,0,1,1,1,1,1,1,1
,,Cyperaceae,Eleocharis nana,Eleocharis,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Eleocharis nigrescens,Eleocharis,native,,abiotic,wind,brown,grass,,,,,Least Concern,,0,1,0,1,1,0,0,0
,,Cyperaceae,Eleocharis oligantha,Eleocharis,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,1,1,0,0
,,Cyperaceae,Eleocharis pachystyla,Eleocharis,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,1,0,1,0,0
,,Cyperaceae,Eleocharis parvula,Eleocharis,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Eleocharis plicarhachis,Eleocharis,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Eleocharis punctulata,Eleocharis,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,0,0,0,0,0,0,1
,,Cyperaceae,Eleocharis radicans,Eleocharis,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,0,0,1,0,1,0,0
,,Cyperaceae,Eleocharis retroflexa,Eleocharis,native,,abiotic,wind,brown,grass,,,,,Least Concern,,0,1,0,1,1,1,1,1
,,Cyperaceae,Eleocharis rostellata,Eleocharis,native,,abiotic,wind,brown,grass,,,,,Least Concern,,0,1,1,1,0,1,0,0
,,Cyperaceae,Eleocharis tiarata,Eleocharis,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,0,0,1,0,0,0,0
,,Cyperaceae,Fimbristylis autumnalis,Fimbristylis,native,,abiotic,wind,brown,grass,,,,,Least Concern,,0,1,0,0,1,0,0,0
,,Cyperaceae,Fimbristylis caroliniana,Fimbristylis,native,,abiotic,wind,brown,grass,,,,,NA,NA,1,1,0,0,0,0,0,0
,,Cyperaceae,Fimbristylis complanata,Fimbristylis,native,,abiotic,wind,brown,grass,,,,,Least Concern,,0,1,0,1,1,1,1,1
,,Cyperaceae,Fimbristylis cymosa,Fimbristylis,native,,abiotic,wind,brown,grass,,,,,Least Concern,,1,1,1,1,1,1,1,1
,,Cyperaceae,Fimbristylis dichotoma,Fimbristylis,native,,abiotic,wind,brown,grass,,,,,Least Concern,,1,1,1,1,1,1,1,1
,,Cyperaceae,Fimbristylis ferruginea,Fimbristylis,native,,abiotic,wind,brown,grass,,,,,Least Concern,,1,1,1,1,1,1,1,1
,,Cyperaceae,Fimbristylis inaguensis,Fimbristylis,native,,abiotic,wind,brown,grass,,,,,Least Concern,,1,1,0,0,0,0,1,0
,,Cyperaceae,Fimbristylis spadicea,Fimbristylis,native,,abiotic,wind,brown,grass,,,,,NA,NA,1,1,1,1,1,1,1,1
,,Cyperaceae,Fimbristylis vahlii,Fimbristylis,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,0,0,0,0,0,0,1
,,Cyperaceae,Fuirena breviseta,Fuirena,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Fuirena camptotricha,Fuirena,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Fuirena robusta,Fuirena,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,1,0,0
,,Cyperaceae,Fuirena scirpoidea,Fuirena,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Fuirena simplex,Fuirena,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Fuirena squarrosa,Fuirena,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Fuirena umbellata,Fuirena,native,,abiotic,wind,brown,grass,,,,,Least Concern,,0,1,0,1,1,1,0,1
,,Cyperaceae,Kyllinga brevifolia,Kyllinga,native,,abiotic,wind,brown,grass,,,,,Least Concern,,1,1,1,1,1,1,1,1
,,Cyperaceae,Kyllinga odorata,Kyllinga,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,1,1,1,1
,,Cyperaceae,Kyllinga pumila,Kyllinga,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,1,1,1,0,1
,,Cyperaceae,Kyllinga tibialis,Kyllinga,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,0,1,1,1,1,0,1
,,Cyperaceae,Kyllinga urbanii,Kyllinga,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Kyllinga vaginata,Kyllinga,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,0,1,1,1,1,1,1
,,Cyperaceae,Lagenocarpus cubensis,Lagenocarpus,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Lagenocarpus guianensis,Lagenocarpus,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,1,0,0
,,Cyperaceae,Lagenocarpus rigidus,Lagenocarpus,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Lipocarpha maculata,Lipocarpha,native,,abiotic,wind,brown,grass,,,,,Least Concern,,0,1,0,0,0,0,0,0
,,Cyperaceae,Lipocarpha micrantha,Lipocarpha,native,,abiotic,wind,brown,grass,,,,,Least Concern,,0,0,0,0,1,1,0,1
,,Cyperaceae,Lipocarpha salzmanniana,Lipocarpha,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Machaerina cubensis,Machaerina,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,1,0,0,0,0
,,Cyperaceae,Machaerina effusa,Machaerina,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,1,0,0,0,0
,,Cyperaceae,Machaerina ekmanii,Machaerina,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,0,0,1,0,0,0,0
,,Cyperaceae,Machaerina filifolia,Machaerina,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Machaerina restioides,Machaerina,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,1,0,1,0,1
,,Cyperaceae,Oxycaryum cubense,Oxycaryum,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,1,1,1,0,0
,,Cyperaceae,Remirea maritima,Remirea,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,0,1,1,1,1,0,1
,,Cyperaceae,Rhynchospora alba,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,Least Concern,,0,0,0,0,0,1,0,0
,,Cyperaceae,Rhynchospora aristata,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Rhynchospora barbata,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,0,0,1,0,0,0,0
,,Cyperaceae,Rhynchospora berteroi,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,1,1,1,1,1
,,Cyperaceae,Rhynchospora brachychaeta,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,1,0,1,0,0
,,Cyperaceae,Rhynchospora brevirostris,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,1,0,0,0,0
,,Cyperaceae,Rhynchospora brittonii,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Rhynchospora bucherorum,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Rhynchospora cacuminicola,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,0,0,1,0,0,0,0
,,Cyperaceae,Rhynchospora careyana,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,1,0,0,0
,,Cyperaceae,Rhynchospora cephalotes,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,1,0,0,0
,,Cyperaceae,Rhynchospora cephalotoides,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Rhynchospora cernua,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Rhynchospora ciliata,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,1,1,1,1,1
,,Cyperaceae,Rhynchospora colorata,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,1,1,1,1,1,1,0,1
,,Cyperaceae,Rhynchospora comata,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,1,0,0,0
,,Cyperaceae,Rhynchospora contracta,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,0,0,0,1,1,1,1
,,Cyperaceae,Rhynchospora corniculata,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Rhynchospora corymbosa,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,Least Concern,,0,1,0,1,1,1,0,1
,,Cyperaceae,Rhynchospora crispa,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Rhynchospora cubensis,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,1,0,0,0,0
,,Cyperaceae,Rhynchospora depressa,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Rhynchospora depressirostris,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,0,0,0,0,1,0,0
,,Cyperaceae,Rhynchospora diodon,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Rhynchospora divaricata,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,0,0,0,0,1,0,0
,,Cyperaceae,Rhynchospora divergens,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,1,1,0,0,0,0,0,0
,,Cyperaceae,Rhynchospora domingensis,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,1,0,1,0,0
,,Cyperaceae,Rhynchospora eggersiana,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,0,0,0,1,0,0,0
,,Cyperaceae,Rhynchospora elliottii,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,1,0,0,0,0,0,0,0
,,Cyperaceae,Rhynchospora exaltata,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,1,0,0,0,0
,,Cyperaceae,Rhynchospora eximia,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,Least Concern,,0,1,0,1,0,0,0,0
,,Cyperaceae,Rhynchospora fascicularis,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,1,1,1,0,0
,,Cyperaceae,Rhynchospora filifolia,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Rhynchospora filiformis,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,1,0,1,1,0
,,Cyperaceae,Rhynchospora floridensis,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,1,0,0,0,0,0,0,0
,,Cyperaceae,Rhynchospora fuertesii,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,0,0,1,0,0,0,0
,,Cyperaceae,Rhynchospora fuscoides,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Rhynchospora gageri,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Rhynchospora galeana,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,1,1,1,0,0
,,Cyperaceae,Rhynchospora gigantea,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,1,1,0,0
,,Cyperaceae,Rhynchospora globosa,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Rhynchospora globularis,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,1,0,0,0
,,Cyperaceae,Rhynchospora grayi,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Rhynchospora hirsuta,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,1,0,0,0,0
,,Cyperaceae,Rhynchospora hispidula,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Rhynchospora holoschoenoides,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,Least Concern,,1,1,0,1,1,1,0,1
,,Cyperaceae,Rhynchospora intermedia,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Rhynchospora jamaicensis,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,Near Threatened,,0,0,0,0,1,1,0,1
,,Cyperaceae,Rhynchospora joveroensis,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Rhynchospora leptorhyncha,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Rhynchospora lindeniana,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,1,1,0,1,1,1,0,0
,,Cyperaceae,Rhynchospora longiflora,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,0,0,0,1,0,0,1
,,Cyperaceae,Rhynchospora marisculus,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,1,1,0,1
,,Cyperaceae,Rhynchospora mayarensis,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Rhynchospora mexicana,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,0,0,1,0,0,0,0
,,Cyperaceae,Rhynchospora microcarpa,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,1,1,0,1,0,1,0,0
,,Cyperaceae,Rhynchospora microcephala,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,1,0,0,0
,,Cyperaceae,Rhynchospora miliacea,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,1,1,0,0,0
,,Cyperaceae,Rhynchospora nervosa,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,1,1,0,0,0
,,Cyperaceae,Rhynchospora nipensis,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Rhynchospora nitens,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,1,0,1,0,0
,,Cyperaceae,Rhynchospora nuda,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Rhynchospora odorata,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,1,1,0,0,1,1,0,0
,,Cyperaceae,Rhynchospora penniseta,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Rhynchospora perplexa,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,1,1,0,1,1,0,0,0
,,Cyperaceae,Rhynchospora plumosa,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,1,0,0
,,Cyperaceae,Rhynchospora polyphylla,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,1,0,0,1
,,Cyperaceae,Rhynchospora pruinosa,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Rhynchospora pusilla,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,1,1,1,0,0
,,Cyperaceae,Rhynchospora racemosa,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,1,1,1,0,1
,,Cyperaceae,Rhynchospora radicans,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,1,1,1,1,1
,,Cyperaceae,Rhynchospora rariflora,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,1,1,1,0,1
,,Cyperaceae,Rhynchospora recognita,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,1,1,1,0,1
,,Cyperaceae,Rhynchospora rugosa,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,Least Concern,,0,1,0,1,1,1,0,1
,,Cyperaceae,Rhynchospora scabrata,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Rhynchospora schmidtii,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Rhynchospora scirpoides,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Rhynchospora seslerioides,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Rhynchospora shaferi,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Rhynchospora siguaneana,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Rhynchospora simplex,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,1,0,0,0,0
,,Cyperaceae,Rhynchospora sola,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Rhynchospora squamulosa,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Rhynchospora stenophylloidea,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,0,0,1,0,0,0,0
,,Cyperaceae,Rhynchospora subimberbis,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Rhynchospora subsetigera,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Rhynchospora tenerrima,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,1,1,1,0,1
,,Cyperaceae,Rhynchospora tenuifolia,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,1,0,0,0,0
,,Cyperaceae,Rhynchospora tenuis,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,1,1,0,0,0,0,0,1
,,Cyperaceae,Rhynchospora tracyi,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,1,1,0,1,0,0,0,0
,,Cyperaceae,Rhynchospora triflora,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,Least Concern,,0,1,0,1,0,0,0,0
,,Cyperaceae,Rhynchospora trispicata,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Rhynchospora uniflora,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,1,1,1,0,0
,,Cyperaceae,Rhynchospora velutina,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,1,0,0
,,Cyperaceae,Rhynchospora watsonii,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,0,0,0,0,0,0,1
,,Cyperaceae,Rhynchospora wrightiana,Rhynchospora,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,1,0,0
,,Cyperaceae,Schoenoplectus americanus,Schoenoplectus,native,,abiotic,wind,brown,grass,,,,,Least Concern,,0,1,0,1,1,1,1,1
,,Cyperaceae,Schoenoplectus maritimus,Schoenoplectus,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Schoenoplectus pungens,Schoenoplectus,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,0,0,1,0,0,0,0
,,Cyperaceae,Schoenoplectus robustus,Schoenoplectus,native,,abiotic,wind,brown,grass,,,,,NA,NA,1,0,0,0,0,0,0,0
,,Cyperaceae,Schoenoplectus validus,Schoenoplectus,native,,abiotic,wind,brown,grass,,,,,NA,NA,1,1,1,0,1,1,1,0
,,Cyperaceae,Schoenus nigricans,Schoenus,native,,abiotic,wind,brown,grass,,,,,Least Concern,,1,1,0,1,1,0,0,0
,,Cyperaceae,Scleria baldwinii,Scleria,native,,abiotic,wind,brown,grass,,,,,NA,NA,1,1,0,0,0,0,0,0
,,Cyperaceae,Scleria brittonii,Scleria,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,1,0,0
,,Cyperaceae,Scleria canescens,Scleria,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,1,0,0
,,Cyperaceae,Scleria chlorantha,Scleria,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,1,0,0,1,1
,,Cyperaceae,Scleria ciliata,Scleria,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,1,1,1,0,1
,,Cyperaceae,Scleria distans,Scleria,native,,abiotic,wind,brown,grass,,,,,Least Concern,,0,1,0,1,0,1,1,1
,,Cyperaceae,Scleria eggersiana,Scleria,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,1,1,1,0,1
,,Cyperaceae,Scleria gaertneri,Scleria,native,,abiotic,wind,brown,grass,,,,,Least Concern,,0,1,0,1,1,1,1,1
,,Cyperaceae,Scleria georgiana,Scleria,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,1,1,1,0,0
,,Cyperaceae,Scleria havanensis,Scleria,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,1,0,1,0,0
,,Cyperaceae,Scleria hirtella,Scleria,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,1,1,1,0,1
,,Cyperaceae,Scleria latifolia,Scleria,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,0,0,0,1,0,0,1
,,Cyperaceae,Scleria lithosperma,Scleria,native,,abiotic,wind,brown,grass,,,,,Least Concern,,1,1,1,1,1,1,1,1
,,Cyperaceae,Scleria macrophylla,Scleria,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,1,0,0,0
,,Cyperaceae,Scleria microcarpa,Scleria,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,1,1,1,1,1
,,Cyperaceae,Scleria mitis,Scleria,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,1,0,0,0,1
,,Cyperaceae,Scleria motemboensis,Scleria,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Scleria mucronata,Scleria,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,1,1,1,0,0
,,Cyperaceae,Scleria muehlenbergii,Scleria,native,,abiotic,wind,brown,grass,,,,,NA,NA,1,1,0,1,0,1,0,1
,,Cyperaceae,Scleria pauciflora,Scleria,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Scleria pilosissima,Scleria,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Scleria scabra,Scleria,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
,,Cyperaceae,Scleria secans,Scleria,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,1,1,1,0,1
,,Cyperaceae,Scleria setuloso-ciliata,Scleria,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,1,0,0,0
,,Cyperaceae,Scleria testacea,Scleria,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,1,1,0,0,0
,,Cyperaceae,Scleria verticillata,Scleria,native,,abiotic,wind,brown,grass,,,,,Least Concern,,1,1,0,0,0,1,0,0
,,Cyperaceae,Scleria wrightiana,Scleria,native,,abiotic,wind,brown,grass,,,,,NA,NA,0,1,0,0,0,0,0,0
